id_str,label,word,pred,pre.x.score,pre.y.score,pre.text,post.x.score,post.y.score,post.text
730976472702304000,es,proyecto,es,11.4176136364,12.4488636364,un proyecto,10.7338877339,10.316008316,proyecto idea
730976472702304000,es,idea,en,10.7338877339,10.316008316,proyecto idea,21.0648148148,18.3055555556,idea o
730976472702304000,es,o,es,21.0648148148,18.3055555556,idea o,23.0827067669,25.4135338346,o sueño
730976472702304000,es,sueño,es,23.0827067669,25.4135338346,o sueño,14.4722222222,22.3981481481,sueño que
730976472702304000,es,que,es,14.4722222222,22.3981481481,sueño que,8.6538461538,14.7132867133,que quieres
730976472702304000,es,quieres,es,8.6538461538,14.7132867133,que quieres,11.4090909091,16.7121212121,quieres  
700332134859461000,en,see,en,38.9,36.6,see,22.4928571429,21.3214285714,see you
700332134859461000,en,you,en,22.4928571429,21.3214285714,see you,18.9358974359,16.8290598291,you again
700332134859461000,en,again,en,18.9358974359,16.8290598291,you again,15.3730769231,13.6576923077,again soon
700332134859461000,en,soon,en,15.3730769231,13.6576923077,again soon,14.2702020202,13.8409090909,soon phoenix
700332134859461000,unk,phoenix,en,14.2702020202,13.8409090909,soon phoenix,19.8502415459,19.2512077295,phoenix  
734481149473477000,en,nice,en,31.5178571429,29.3392857143,nice,16.5885416667,15.0104166667,nice day
734481149473477000,en,day,en,16.5885416667,15.0104166667,nice day,23.4693877551,16.6394557823,day out
734481149473477000,en,out,en,23.4693877551,16.6394557823,day out,27.8333333333,15.1145833333,out to
734481149473477000,en,to,en,27.8333333333,15.1145833333,out to,16.7934782609,16.7173913043,to enjoy
734481149473477000,en,enjoy,en,16.7934782609,16.7173913043,to enjoy,17.5897435897,12.5,enjoy the
734481149473477000,en,the,en,17.5897435897,12.5,enjoy the,18.8133333333,9.96,the peach
734481149473477000,en,peach,en,18.8133333333,9.96,the peach,10.525,10.0714285714,peach festival
734481149473477000,en,festival,es,10.525,10.0714285714,peach festival,12.9269230769,13.6769230769,festival  
694209927464817000,unk,myway_ig,en,24.8532608696,18.6902173913,myway_ig,13.8568376068,10.6645299145,myway_ig lets
694209927464817000,en,lets,en,13.8568376068,10.6645299145,myway_ig lets,13.4494949495,12.7398989899,lets explore
694209927464817000,en,explore,en,13.4494949495,12.7398989899,lets explore,15.4181818182,10.7939393939,explore the
694209927464817000,en,the,en,15.4181818182,10.7939393939,explore the,20.695473251,10.3497942387,the world
694209927464817000,en,world,en,20.695473251,10.3497942387,the world,23.6302083333,17.7552083333,world by
694209927464817000,en,by,en,23.6302083333,17.7552083333,world by,24.4642857143,21.9285714286,by your
694209927464817000,en,your,en,24.4642857143,21.9285714286,by your,12.5966735967,10.8128898129,your creative
694209927464817000,en,creative,en,12.5966735967,10.8128898129,your creative,15.448,12.92,creative  
714164335409431000,en,interested,en,11.6428571429,9.05,interested,9.0358974359,6.6282051282,interested in
714164335409431000,en,in,en,9.0358974359,6.6282051282,interested in,17.875,9.5625,in a
714164335409431000,en,a,en,17.875,9.5625,in a,18.5588235294,17.5098039216,a near
714164335409431000,en,near,en,18.5588235294,17.5098039216,a near,21.8071428571,22.1071428571,near az
714164335409431000,unk,az,es,21.8071428571,22.1071428571,near az,23.2517006803,17.2857142857,az this
714164335409431000,en,this,en,23.2517006803,17.2857142857,az this,15.59,10.1666666667,this could
714164335409431000,en,could,en,15.59,10.1666666667,this could,18.9427083333,14.1770833333,could be
714164335409431000,en,be,en,18.9427083333,14.1770833333,could be,26.2708333333,19.4166666667,be a
714164335409431000,en,a,en,26.2708333333,19.4166666667,be a,21.4,15.7714285714,a great
714164335409431000,en,great,en,21.4,15.7714285714,a great,19.1822222222,14.3777777778,great fit
714164335409431000,en,fit,en,19.1822222222,14.3777777778,great fit,33.0363636364,23.2909090909,fit  
718150129170121000,en,please,en,22.4122807018,21.2719298246,please,14.1717171717,12.1313131313,please check
718150129170121000,en,check,en,14.1717171717,12.1313131313,please check,21.9487179487,15.4487179487,check out
718150129170121000,en,out,en,21.9487179487,15.4487179487,check out,28.8055555556,20.4814814815,out my
718150129170121000,en,my,en,28.8055555556,20.4814814815,out my,29.0925925926,25.4166666667,my new
718150129170121000,en,new,en,29.0925925926,25.4166666667,my new,21.0617283951,18.2880658436,new musik
718150129170121000,en,musik,en,21.0617283951,18.2880658436,new musik,19.65625,16.2135416667,musik on
718150129170121000,en,on,en,19.65625,16.2135416667,musik on,9.7081081081,7.9963963964,on reverbnation
718150129170121000,unk,reverbnation,en,9.7081081081,7.9963963964,on reverbnation,8.9694767442,6.4912790698,reverbnation and
718150129170121000,en,and,en,8.9694767442,6.4912790698,reverbnation and,19.3541666667,11.7291666667,and help
718150129170121000,en,help,en,19.3541666667,11.7291666667,and help,22.1857142857,18.5571428571,help me
718150129170121000,en,me,en,22.1857142857,18.5571428571,help me,19.3858695652,19.4945652174,me climb
718150129170121000,en,climb,en,19.3858695652,19.4945652174,me climb,18.4279835391,12.1152263374,climb the
718150129170121000,en,the,en,18.4279835391,12.1152263374,climb the,30.5090909091,2.5818181818,the  
709514211047707000,en,th,en,85.625,24,th,20.806763285,10.1980676329,th inning
709514211047707000,en,inning,es,20.806763285,10.1980676329,th inning,12.3069498069,8.9826254826,inning stretch
709514211047707000,en,stretch,en,12.3069498069,8.9826254826,inning stretch,17,11.5655172414,stretch of
709514211047707000,en,of,en,17,11.5655172414,stretch of,34.32,19.2666666667,of my
709514211047707000,en,my,en,34.32,19.2666666667,of my,20.453125,15.9375,my first
709514211047707000,en,first,en,20.453125,15.9375,my first,14.6515151515,10.2171717172,first spring
709514211047707000,en,spring,en,14.6515151515,10.2171717172,first spring,10.8424242424,8.8606060606,spring training
709514211047707000,en,training,en,10.8424242424,8.8606060606,spring training,12.3959276018,10.1742081448,training game
709514211047707000,en,game,en,12.3959276018,10.1742081448,training game,22.5476190476,23.3452380952,game  
751461646803964000,en,do,en,30.0625,65.5,do,23.9803921569,28.8333333333,do you
751461646803964000,en,you,en,23.9803921569,28.8333333333,do you,27.3858695652,24.1576086957,you know
751461646803964000,en,know,en,27.3858695652,24.1576086957,you know,17.3484848485,15.1818181818,know anybody
751461646803964000,en,anybody,en,17.3484848485,15.1818181818,know anybody,17.6129032258,14.1085043988,anybody who
751461646803964000,en,who,en,17.6129032258,14.1085043988,anybody who,23.8472222222,16.7685185185,who would
751461646803964000,en,would,en,23.8472222222,16.7685185185,who would,14.9817813765,10.6336032389,would benefit
751461646803964000,en,benefit,en,14.9817813765,10.6336032389,would benefit,15.0555555556,12.3181818182,benefit like
751461646803964000,en,like,en,15.0555555556,12.3181818182,benefit like,22.0795454545,11.9204545455,like the
751461646803964000,en,the,en,22.0795454545,11.9204545455,like the,15.196969697,9.5454545455,the picture
751461646803964000,en,picture,en,15.196969697,9.5454545455,the picture,13.3,10.9361111111,picture here
751461646803964000,en,here,en,13.3,10.9361111111,picture here,12.2740740741,9.0185185185,here don't
751461646803964000,en,don't,en,12.2740740741,9.0185185185,here don't,9.8150470219,10.2884012539,don't delay
751461646803964000,en,delay,en,9.8150470219,10.2884012539,don't delay,14.734375,15.9947916667,delay pm
751461646803964000,en,pm,es,14.734375,15.9947916667,delay pm,28.8428571429,27.4714285714,pm me
751461646803964000,en,me,en,28.8428571429,27.4714285714,pm me,19.6018518519,14.6388888889,me for
751461646803964000,en,for,en,19.6018518519,14.6388888889,me for,20.2133333333,13.6666666667,for a
751461646803964000,en,a,en,20.2133333333,13.6666666667,for a,20.9705882353,20.8823529412,a days
751461646803964000,en,days,en,20.9705882353,20.8823529412,a days,23.5595238095,23.0833333333,days  
715044689322312000,en,a,en,35.4,42.8,a,12.9857142857,11.2571428571,a mountain
715044689322312000,en,mountain,en,12.9857142857,11.2571428571,a mountain,13.924,11.888,mountain  
691767133517259000,en,spread,en,24.025,21.5583333333,spread,12.8465909091,12.34375,spread love
691767133517259000,en,love,en,12.8465909091,12.34375,spread love,16.8833333333,17.5111111111,love live
691767133517259000,en,live,en,16.8833333333,17.5111111111,love live,19.2277777778,18.3555555556,live life
691767133517259000,en,life,en,19.2277777778,18.3555555556,live life,17.7246376812,18.0338164251,life love
691767133517259000,en,love,en,17.7246376812,18.0338164251,life love,20.3452380952,22.0952380952,love  
746195244392145000,unk,brotherjohnsbbq,en,13.9,12.6047619048,brotherjohnsbbq,9.1951410658,8.4631661442,brotherjohnsbbq drinks
746195244392145000,en,drinks,en,9.1951410658,8.4631661442,brotherjohnsbbq drinks,17.9,17.8310344828,drinks bbq
746195244392145000,en,bbq,en,17.9,17.8310344828,drinks bbq,24.3357142857,18.4214285714,bbq and
746195244392145000,en,and,en,24.3357142857,18.4214285714,bbq and,13.4212121212,10.5060606061,and friends
746195244392145000,en,friends,en,13.4212121212,10.5060606061,and friends,11.8127413127,9.8648648649,friends cheers
746195244392145000,en,cheers,en,11.8127413127,9.8648648649,friends cheers,20.1907894737,14.1513157895,cheers  
745053761584894000,en,yeah,en,47.2857142857,41.1785714286,yeah,31.5238095238,27.4523809524,yeah  
752185768378978000,en,weather,en,27.1883116883,12.4935064935,weather,17.3519061584,10.5571847507,weather now
752185768378978000,en,now,en,17.3519061584,10.5571847507,weather now,17.4567901235,15.5555555556,now clear
752185768378978000,en,clear,en,17.4567901235,15.5555555556,now clear,17.0617283951,15.2757201646,clear sky
752185768378978000,en,sky,en,17.0617283951,15.2757201646,clear sky,36.4933333333,28,sky f
752185768378978000,en,f,en,36.4933333333,28,sky f,35.5333333333,28.64,f mph
752185768378978000,en,mph,en,35.5333333333,28.64,f mph,21.9322916667,15.5989583333,mph west
752185768378978000,en,west,en,21.9322916667,15.5989583333,mph west,19.0755555556,11.0177777778,west wind
752185768378978000,en,wind,en,19.0755555556,11.0177777778,west wind,30.5952380952,14.6666666667,wind  
692898681700286000,en,watching,en,24.3990384615,13.5673076923,watching,16.3921568627,6.9607843137,watching the
692898681700286000,en,the,en,16.3921568627,6.9607843137,watching the,21.8703703704,3.4351851852,the in
692898681700286000,en,in,en,21.8703703704,3.4351851852,the in,21.8703703704,3.4351851852,in the
692898681700286000,en,the,en,21.8703703704,3.4351851852,in the,17.0851851852,11.1222222222,the view's
692898681700286000,en,view's,en,17.0851851852,11.1222222222,the view's,16.6714285714,15.2892857143,view's not
692898681700286000,en,not,en,16.6714285714,15.2892857143,view's not,22.3197278912,18.7482993197,not bad
692898681700286000,en,bad,en,22.3197278912,18.7482993197,not bad,15.7517241379,11.0344827586,bad either
692898681700286000,en,either,en,15.7517241379,11.0344827586,bad either,19.8881578947,12.1710526316,either  
723377967682839000,en,my,en,70.75,65.4375,my,13.1349862259,12.7796143251,my favorite
723377967682839000,en,favorite,en,13.1349862259,12.7796143251,my favorite,9.4097222222,7.9208333333,favorite listing
723377967682839000,en,listing,en,9.4097222222,7.9208333333,favorite listing,13.6571428571,8.625,listing to
723377967682839000,en,to,en,13.6571428571,8.625,listing to,14.5214285714,12.3928571429,to date
723377967682839000,en,date,en,14.5214285714,12.3928571429,to date,15.1156462585,14.2585034014,date is
723377967682839000,en,is,en,15.1156462585,14.2585034014,date is,26.6018518519,21.3333333333,is now
723377967682839000,en,now,en,26.6018518519,21.3333333333,is now,20.421875,18.09375,now live
723377967682839000,en,live,en,20.421875,18.09375,now live,18.4642857143,14.4928571429,live in
723377967682839000,en,in,en,18.4642857143,14.4928571429,live in,21.8703703704,3.4351851852,in the
723377967682839000,en,the,en,21.8703703704,3.4351851852,in the,22.1768707483,11.612244898,the mls
723377967682839000,unk,mls,es,22.1768707483,11.612244898,the mls,27.2407407407,18.0833333333,mls th
723377967682839000,en,th,en,27.2407407407,18.0833333333,mls th,20,12.7448275862,th fairway
723377967682839000,en,fairway,en,20,12.7448275862,th fairway,17.6551724138,12.8103448276,fairway on
723377967682839000,en,on,en,17.6551724138,12.8103448276,fairway on,21.9074074074,4.6944444444,on the
723377967682839000,en,the,en,21.9074074074,4.6944444444,on the,10.3055555556,8.4444444444,the paradise
723377967682839000,en,paradise,en,10.3055555556,8.4444444444,the paradise,8.6243902439,10.0308943089,paradise valley
723377967682839000,en,valley,en,8.6243902439,10.0308943089,paradise valley,10.5641025641,10.6391941392,valley country
723377967682839000,en,country,en,10.5641025641,10.6391941392,valley country,13.9033816425,13.6231884058,country  
696148829368877000,en,to,en,43.0625,18.1875,to,23.84,17.4266666667,to my
696148829368877000,en,my,en,23.84,17.4266666667,to my,16.2566666667,12.8333333333,my husband
696148829368877000,en,husband,en,16.2566666667,12.8333333333,my husband,14.2703296703,11.4373626374,husband happy
696148829368877000,en,happy,en,14.2703296703,11.4373626374,husband happy,24.0852272727,15.9545454545,happy th
696148829368877000,en,th,en,24.0852272727,15.9545454545,happy th,16.2757575758,12.2090909091,th birthday
696148829368877000,en,birthday,en,16.2757575758,12.2090909091,th birthday,14.21875,11.1761363636,birthday to
696148829368877000,en,to,en,14.21875,11.1761363636,birthday to,26.0196078431,21.3921568627,to you
696148829368877000,en,you,en,26.0196078431,21.3921568627,to you,36.2,33.9066666667,you i
696148829368877000,en,i,en,36.2,33.9066666667,you i,22.4166666667,22.9444444444,i love
696148829368877000,en,love,en,22.4166666667,22.9444444444,i love,19.8967391304,20.1847826087,love you
696148829368877000,en,you,en,19.8967391304,20.1847826087,love you,15.6696969697,12.5727272727,you forever
696148829368877000,en,forever,en,15.6696969697,12.5727272727,you forever,15.8892857143,11.875,forever lt
696148829368877000,en,lt,en,15.8892857143,11.875,forever lt,38.5625,32.875,lt  
749681214970270000,en,have,en,38.3392857143,29.1607142857,have,26.5462962963,21.0092592593,have i
749681214970270000,en,i,en,26.5462962963,21.0092592593,have i,32.44,26.8666666667,i not
749681214970270000,en,not,en,32.44,26.8666666667,i not,11.8923076923,9.3516483516,not commanded
749681214970270000,en,commanded,en,11.8923076923,9.3516483516,not commanded,12.2756410256,10.3012820513,commanded you
749681214970270000,en,you,en,12.2756410256,10.3012820513,commanded you,28.462962963,24.2685185185,you be
749681214970270000,en,be,en,28.462962963,24.2685185185,you be,15.5637860082,11.1687242798,be strong
749681214970270000,en,strong,en,15.5637860082,11.1687242798,be strong,13.9310344828,8.1827586207,strong and
749681214970270000,en,and,en,13.9310344828,8.1827586207,strong and,11.1616541353,8.492481203,and courageous
749681214970270000,en,courageous,en,11.1616541353,8.492481203,and courageous,11.0791208791,11.4065934066,courageous do
749681214970270000,en,do,en,11.0791208791,11.4065934066,courageous do,21.1862745098,23.6176470588,do not
749681214970270000,en,not,en,21.1862745098,23.6176470588,do not,25.8888888889,19.4351851852,not be
749681214970270000,en,be,en,25.8888888889,19.4351851852,not be,18.2564102564,13.9145299145,be afraid
749681214970270000,en,afraid,en,18.2564102564,13.9145299145,be afraid,16.2533333333,15.9555555556,afraid do
749681214970270000,en,do,en,16.2533333333,15.9555555556,afraid do,21.1862745098,23.6176470588,do not
749681214970270000,en,not,en,21.1862745098,23.6176470588,do not,25.8888888889,19.4351851852,not be
749681214970270000,en,be,en,25.8888888889,19.4351851852,not be,11.7660714286,9.3839285714,be discouraged
749681214970270000,en,discouraged,en,11.7660714286,9.3839285714,be discouraged,10.7111111111,8.3111111111,discouraged for
749681214970270000,en,for,en,10.7111111111,8.3111111111,discouraged for,24.5272727273,15.1090909091,for  
735914307024740000,en,i'm,en,51.7037037037,44.5185185185,i'm,26,18.1770833333,i'm at
735914307024740000,en,at,en,26,18.1770833333,i'm at,14.7111111111,14.6074074074,at arizona
735914307024740000,unk,arizona,es,14.7111111111,14.6074074074,at arizona,9.4081196581,10.6517094017,arizona state
735914307024740000,unk,state,en,9.4081196581,10.6517094017,arizona state,8.9375,8.4898255814,state university
735914307024740000,unk,university,en,8.9375,8.4898255814,state university,11.4914529915,9.8183760684,university in
735914307024740000,en,in,en,11.4914529915,9.8183760684,university in,15.8423913043,13.3423913043,in tempe
735914307024740000,unk,tempe,en,15.8423913043,13.3423913043,in tempe,19.3369565217,20.2663043478,tempe az
735914307024740000,unk,az,es,19.3369565217,20.2663043478,tempe az,41.96875,47.46875,az  
745783904196452000,en,i,en,146,128.4,i,22.0816326531,17.8843537415,i loved
745783904196452000,en,loved,en,22.0816326531,17.8843537415,i loved,15.3833333333,10.0266666667,loved this
745783904196452000,en,this,en,15.3833333333,10.0266666667,loved this,14.5620689655,11.3137931034,this combo
745783904196452000,en,combo,es,14.5620689655,11.3137931034,this combo,8.8070175439,9.1145510836,combo jennalovinlyn
745783904196452000,unk,jennalovinlyn,es,8.8070175439,9.1145510836,combo jennalovinlyn,11.7513513514,12.1351351351,jennalovinlyn  
738214380089774000,en,sweet,en,41.4,29.8,sweet,29.5714285714,21.2857142857,sweet  
713569003931902000,en,clowns,en,28.2833333333,24.5916666667,clowns,16.3724137931,11.4103448276,clowns and
713569003931902000,en,and,en,16.3724137931,11.4103448276,clowns and,22.75,9.6576086957,and what
713569003931902000,en,what,en,22.75,9.6576086957,and what,24.0738636364,15.5681818182,what not
713569003931902000,en,not,en,24.0738636364,15.5681818182,what not,31.0727272727,25.1090909091,not  
701975190973112000,en,another,en,20.3664596273,11.5900621118,another,12.8547619048,8.7761904762,another sold
701975190973112000,en,sold,en,12.8547619048,8.7761904762,another sold,22.6086956522,16.5,sold out
701975190973112000,en,out,en,22.6086956522,16.5,sold out,26.1902173913,17.8695652174,out show
701975190973112000,en,show,en,26.1902173913,17.8695652174,out show,20.2,13.8844444444,show here
701975190973112000,en,here,en,20.2,13.8844444444,show here,20.5357142857,11.1714285714,here at
701975190973112000,en,at,en,20.5357142857,11.1714285714,here at,22.6574074074,12.6018518519,at for
701975190973112000,en,for,en,22.6574074074,12.6018518519,at for,20.5102040816,6.306122449,for the
701975190973112000,en,the,en,20.5102040816,6.306122449,for the,7.8631578947,6.5294736842,the environmentally
701975190973112000,en,environmentally,en,7.8631578947,6.5294736842,the environmentally,5.8342857143,6.1098412698,environmentally conscious
701975190973112000,en,conscious,en,5.8342857143,6.1098412698,environmentally conscious,12.4230769231,12.7377622378,conscious  
720445038661132000,en,i'm,en,51.7037037037,44.5185185185,i'm,26,18.1770833333,i'm at
720445038661132000,en,at,en,26,18.1770833333,i'm at,21.0544217687,14.9591836735,at home
720445038661132000,en,home,en,21.0544217687,14.9591836735,at home,18.1496598639,12.8775510204,home in
720445038661132000,en,in,en,18.1496598639,12.8775510204,home in,11.9636363636,11.1272727273,in surprise
720445038661132000,unk,surprise,en,11.9636363636,11.1272727273,in surprise,13.4926686217,14.5718475073,surprise az
720445038661132000,unk,az,es,13.4926686217,14.5718475073,surprise az,41.96875,47.46875,az  
712816485933130000,en,dinner,en,20.6578947368,20.4035087719,dinner,12.0939393939,11.7242424242,dinner time
712816485933130000,en,time,en,12.0939393939,11.7242424242,dinner time,20.4404761905,19.369047619,time  
717547750359839000,en,beautiful,en,20.4603174603,17.1111111111,beautiful,14.0405405405,11.5096525097,beautiful foil
717547750359839000,en,foil,en,14.0405405405,11.5096525097,beautiful foil,18.7,13.275862069,foil weave
717547750359839000,en,weave,en,18.7,13.275862069,foil weave,19.2357142857,12.9821428571,weave hair
717547750359839000,en,hair,en,19.2357142857,12.9821428571,weave hair,13.2962962963,12.1333333333,hair color
717547750359839000,en,color,es,13.2962962963,12.1333333333,hair color,11.6480938416,10.651026393,color today
717547750359839000,en,today,en,11.6480938416,10.651026393,color today,21.1092436975,16.2941176471,today  
715308413882737000,unk,az,es,83.9375,94.9375,az,29.0933333333,28.32,az is
715308413882737000,en,is,en,29.0933333333,28.32,az is,15.9448275862,13.9310344828,is alright
715308413882737000,en,alright,en,15.9448275862,13.9310344828,is alright,18.1787439614,16.6328502415,alright  
696752545536963000,unk,sully,es,32.2875,29.3875,sully,23.0625,20.9910714286,sully  
693137660098003000,en,anyone,en,22.9035087719,20.9912280702,anyone,14.5022222222,11.6088888889,anyone in
693137660098003000,en,in,en,14.5022222222,11.6088888889,anyone in,17.0107142857,14.9642857143,in phoenix
693137660098003000,unk,phoenix,en,17.0107142857,14.9642857143,in phoenix,9.8133333333,9.5011111111,phoenix scottsdale
693137660098003000,unk,scottsdale,en,9.8133333333,9.5011111111,phoenix scottsdale,11.7658536585,9.5430894309,scottsdale want
693137660098003000,en,want,en,11.7658536585,9.5430894309,scottsdale want,22.1928571429,11.0428571429,want to
693137660098003000,en,to,en,22.1928571429,11.0428571429,want to,20.4928571429,17.0214285714,to join
693137660098003000,en,join,en,20.4928571429,17.0214285714,to join,20.4013605442,19.6734693878,join me
693137660098003000,en,me,en,20.4013605442,19.6734693878,join me,25.1466666667,17.64,me at
693137660098003000,en,at,en,25.1466666667,17.64,me at,27.2450980392,6.362745098,at the
693137660098003000,en,the,en,27.2450980392,6.362745098,at the,16.8123167155,12.0117302053,the phoenix
693137660098003000,unk,phoenix,en,16.8123167155,12.0117302053,the phoenix,15.2446236559,14.7016129032,phoenix open
693137660098003000,unk,open,en,15.2446236559,14.7016129032,phoenix open,19.7619047619,19.1428571429,open  
727694757267419000,en,quick,en,33.1411764706,40.2823529412,quick,17.6794871795,20.7307692308,quick run
727694757267419000,en,run,en,17.6794871795,20.7307692308,quick run,19.0928571429,15.9714285714,run for
727694757267419000,en,for,en,19.0928571429,15.9714285714,run for,20.5102040816,6.306122449,for the
727694757267419000,en,the,en,20.5102040816,6.306122449,for the,15.4392857143,8.9642857143,the border
727694757267419000,en,border,en,15.4392857143,8.9642857143,the border,13.4069478908,10.7741935484,border before
727694757267419000,en,before,en,13.4069478908,10.7741935484,border before,17.3444444444,8.2777777778,before the
727694757267419000,en,the,en,17.3444444444,8.2777777778,before the,14.9484848485,10.2939393939,the tuesday
727694757267419000,en,tuesday,en,14.9484848485,10.2939393939,the tuesday,13.0465587045,12.044534413,tuesday night
727694757267419000,en,night,en,13.0465587045,12.044534413,tuesday night,19.1551724138,16.4068965517,night bike
727694757267419000,en,bike,en,19.1551724138,16.4068965517,night bike,17.0509259259,17.0231481481,bike ride
727694757267419000,en,ride,en,17.0509259259,17.0231481481,bike ride,17.8888888889,12.6153846154,ride with
727694757267419000,en,with,en,17.8888888889,12.6153846154,ride with,20.4855967078,12.8189300412,with sage
727694757267419000,en,sage,en,20.4855967078,12.8189300412,with sage,22.3357142857,16.0857142857,sage at
727694757267419000,en,at,en,22.3357142857,16.0857142857,sage at,23.84,10.64,at in
727694757267419000,en,in,en,23.84,10.64,at in,15.7866666667,13.2844444444,in tucson
727694757267419000,unk,tucson,en,15.7866666667,13.2844444444,in tucson,17.3209876543,17.6090534979,tucson az
727694757267419000,unk,az,es,17.3209876543,17.6090534979,tucson az,41.96875,47.46875,az  
705207535645684000,en,when,en,40.5535714286,25.8928571429,when,22.5925925926,15.2037037037,when a
705207535645684000,en,a,en,22.5925925926,15.2037037037,when a,21.2708333333,17.0416666667,a is
705207535645684000,en,is,en,21.2708333333,17.0416666667,a is,26.2407407407,23.1759259259,is you
705207535645684000,en,you,en,26.2407407407,23.1759259259,is you,18.1137931034,16.2448275862,you spirit
705207535645684000,en,spirit,en,18.1137931034,16.2448275862,you spirit,11.7115384615,10.6688034188,spirit animal
705207535645684000,en,animal,en,11.7115384615,10.6688034188,spirit animal,13.2416666667,9.975,animal and
705207535645684000,en,and,en,13.2416666667,9.975,animal and,17.1768707483,12.1428571429,and yes
705207535645684000,en,yes,en,17.1768707483,12.1428571429,and yes,24.2592592593,16.6296296296,yes of
705207535645684000,en,of,en,24.2592592593,16.6296296296,yes of,16.7948717949,10.9273504274,of course
705207535645684000,en,course,en,16.7948717949,10.9273504274,of course,16.78125,14.6614583333,course i
705207535645684000,en,i,en,16.78125,14.6614583333,course i,23.7482993197,15.5850340136,i found
705207535645684000,en,found,en,23.7482993197,15.5850340136,i found,15.2464285714,11.7714285714,found even
705207535645684000,en,even,en,15.2464285714,11.7714285714,found even,17.6111111111,15.3888888889,even in
705207535645684000,en,in,en,17.6111111111,15.3888888889,even in,21.65625,7.96875,in  
719750117033669000,en,bring,en,31.5647058824,19.8941176471,bring,19.6145833333,15.3333333333,bring yo
719750117033669000,en,yo,es,19.6145833333,15.3333333333,bring yo,23.2352941176,24.0294117647,yo ass
719750117033669000,en,ass,en,23.2352941176,24.0294117647,yo ass,19.0588235294,14.2254901961,ass to
719750117033669000,en,to,en,19.0588235294,14.2254901961,ass to,24.7843137255,14.3039215686,to fat
719750117033669000,en,fat,en,24.7843137255,14.3039215686,to fat,15.3225806452,13.1847507331,fat tuesday
719750117033669000,en,tuesday,en,15.3225806452,13.1847507331,fat tuesday,13.5933333333,12.45,tuesday on
719750117033669000,en,on,en,13.5933333333,12.45,tuesday on,17.3285714286,14.5571428571,on mill
719750117033669000,unk,mill,en,17.3285714286,14.5571428571,on mill,17.347826087,15.9130434783,mill ave
719750117033669000,unk,ave,es,17.347826087,15.9130434783,mill ave,20.037037037,14.3518518519,ave in
719750117033669000,en,in,en,20.037037037,14.3518518519,ave in,21.65625,7.96875,in  
707985078811554000,en,mystery,en,21.7337662338,20.3506493506,mystery,14.6060606061,12.1717171717,mystery shot
707985078811554000,en,shot,en,14.6060606061,12.1717171717,mystery shot,20.2083333333,11.4114583333,shot and
707985078811554000,en,and,en,20.2083333333,11.4114583333,shot and,23.2307692308,9.2,and a
707985078811554000,en,a,en,23.2307692308,9.2,and a,14.1902173913,12.6902173913,a miller
707985078811554000,unk,miller,en,14.1902173913,12.6902173913,a miller,11.7648809524,10.375,miller liter
707985078811554000,en,liter,en,11.7648809524,10.375,miller liter,13.6656891496,11.9560117302,liter draft
707985078811554000,en,draft,en,13.6656891496,11.9560117302,liter draft,10.5869565217,9.6470588235,draft swizzle_inn
707985078811554000,unk,swizzle_inn,en,10.5869565217,9.6470588235,draft swizzle_inn,10.3738425926,8.9502314815,swizzle_inn thumbs
707985078811554000,en,thumbs,en,10.3738425926,8.9502314815,swizzle_inn thumbs,20.688034188,17.5897435897,thumbs up
707985078811554000,en,up,en,20.688034188,17.5897435897,thumbs up,41.71875,41.9375,up  
748739959549375000,en,one,en,36.0909090909,29.9696969697,one,17.6324786325,8.7179487179,one thing
748739959549375000,en,thing,en,17.6324786325,8.7179487179,one thing,20.1342592593,10.3564814815,thing i'm
748739959549375000,en,i'm,en,20.1342592593,10.3564814815,thing i'm,15.2777777778,14.5555555556,i'm pretty
748739959549375000,en,pretty,en,15.2777777778,14.5555555556,i'm pretty,13.3855799373,13.0815047022,pretty sure
748739959549375000,en,sure,en,13.3855799373,13.0815047022,pretty sure,14.2392857143,10.0428571429,sure won't
748739959549375000,en,won't,en,14.2392857143,10.0428571429,sure won't,16.7846153846,11.5115384615,won't stop
748739959549375000,en,stop,en,16.7846153846,11.5115384615,won't stop,16.8444444444,15.8074074074,stop trump
748739959549375000,unk,trump,en,16.8444444444,15.8074074074,stop trump,20.6870748299,20.5170068027,trump a
748739959549375000,en,a,en,20.6870748299,20.5170068027,trump a,21.3,14.5857142857,a heart
748739959549375000,en,heart,en,21.3,14.5857142857,a heart,15.8151041667,12.5,heart attack
748739959549375000,en,attack,en,15.8151041667,12.5,heart attack,18.8642857143,17.5464285714,attack you
748739959549375000,en,you,en,18.8642857143,17.5464285714,attack you,21.4427083333,18.21875,you have
748739959549375000,en,have,en,21.4427083333,18.21875,you have,19.0340136054,12.8095238095,have to
748739959549375000,en,to,en,19.0340136054,12.8095238095,have to,12.508,12.332,to possess
748739959549375000,en,possess,en,12.508,12.332,to possess,12.1784511785,12.6936026936,possess one
748739959549375000,en,one,en,12.1784511785,12.6936026936,possess one,16.5596707819,12.4732510288,one first
748739959549375000,en,first,en,16.5596707819,12.4732510288,one first,23.8067226891,17.3445378151,first  
743673943546987000,en,wow,en,80.0333333333,58.4333333333,wow,35.373015873,23.380952381,wow off
743673943546987000,en,off,en,35.373015873,23.380952381,wow off,19.3155555556,10.28,off these
743673943546987000,en,these,en,19.3155555556,10.28,off these,13.8629032258,10.3010752688,these aussie
